repaymentId,loanAccountNo,customerId,customerName,mobileNumber,email,branchCode,ifscCode,paymentMode,amount,penaltyAmount,totalAmount,status,paymentDate,dueDate,referenceNumber,remarks
RPY002194,LN399988,CUST33762,Banjeet Loyal,8657266721,ishakhatri@example.org,BR690,SBIN0112670,NEFT,15653.87,1554.92,17208.79,FAILED,2026-06-30,2026-06-30,REF24573639,Auto-debit processed
RPY002195,LN743544,CUST42187,Sanaya Dutt,8454480014,gopalkoshy@example.com,BR217,SBIN0538934,NETBANKING,15291.21,1658.82,16950.03,SUCCESS,2026-02-21,2026-01-14,REF49352548,Transaction failed at gateway
RPY002196,LN445674,CUST65207,Ranbir Konda,9305363099,robertratti@example.org,BR960,SBIN0885877,NETBANKING,24130.27,960.58,25090.85,PENDING,2026-02-28,2026-02-19,REF10250193,Customer requested reversal
RPY002197,LN987235,CUST14903,Yauvani Roy,8436916749,zachariaforum@example.com,BR264,SBIN0695975,CASH,44242.48,583.99,44826.47,INVALID,2026-02-10,2026-02-06,REF39148007,
RPY002198,LN841678,CUST52674,Niharika Issac,8127462228,chandrandaksha@example.net,BR935,SBIN0788396,CASH,45039.17,825.8,45864.97,SUCCESS,2026-01-06,2025-12-25,REF18159654,Auto-debit processed
RPY002199,LN756637,CUST79693,Bhavna Suri,8706404642,qmaharaj@example.com,BR129,SBIN0279268,NETBANKING,28996.59,1841.24,30837.83,SUCCESS,2026-04-16,2026-03-28,REF80493333,Payment received successfully
RPY002200,LN179069,CUST81669,Nikita Bawa,9472254974,vedhika14@example.net,BR667,SBIN0327863,CHEQUE,-1893.55,707.45,-1186.1,PENDING,2026-04-05,2026-03-02,REF99546454,
RPY002201,LN551060,CUST95223,Ekalinga Halder,7030659008,osoman@example.net,BR930,SBIN0347020,CHEQUE,4690.8,1983.21,6674.01,PENDING,2026-02-19,2026-01-23,REF70836508,Delayed payment
RPY002202,LN919506,CUST28766,Vyanjana Oak,8826050213,rayaan76@example.org,BR704,SBIN0618787,UPI,25340.52,114.62,25455.14,FAILED,2026-06-25,2026-06-20,REF24705020,Customer requested reversal
RPY002203,LN994018,CUST54499,Dalbir Patla,9982370597,kiaan66@example.net,BR116,SBIN0954942,NETBANKING,47460.24,1494.77,48955.01,REVERSED,2026-01-29,2026-01-03,REF88813840,Transaction failed at gateway
RPY002204,LN846610,CUST81100,William Wadhwa,9959898587,jatinmohanty@example.com,BR755,SBIN0701238,UPI,15215.37,865.41,16080.78,FAILED,2026-06-27,2026-06-04,REF14894826,Customer requested reversal
RPY002205,LN271262,CUST53140,Odika Bhasin,9616679458,lohitdate@example.org,BR238,SBIN0681961,IMPS,47669.29,1886.68,49555.97,FAILED,2026-01-08,2025-12-17,REF48023941,Auto-debit processed
RPY002206,LN330155,CUST78890,Udant Bali,7266445393,fsami@example.net,BR539,SBIN0593011,CHEQUE,47961.22,581.87,48543.09,INVALID,2026-03-20,2026-02-28,REF41762641,Delayed payment
RPY002207,LN718687,CUST12845,Reva Ravi,8834716469,bhargavanimrat@example.net,BR373,SBIN0688731,NETBANKING,4493.0,910.69,5403.69,FAILED,2026-05-03,2026-04-16,REF28316377,Delayed payment
RPY002208,LN369365,CUST54615,Harsh Parsa,8654483513,indrajitbarman@example.org,BR293,SBIN0770073,IMPS,16130.9,283.6,16414.5,PENDING,2026-03-11,2026-02-05,REF42707965,
RPY002209,LN895147,CUST67692,Pavani Kibe,7294613475,hsharaf@example.org,BR467,SBIN0549349,NETBANKING,13086.96,663.04,13750.0,REVERSED,2026-01-25,2025-12-26,REF68449476,Transaction failed at gateway
RPY002210,LN186117,CUST28887,Shravya Rau,8498592610,lakshmimunshi@example.net,BR715,SBIN0947256,IMPS,24975.56,361.24,25336.8,INVALID,2026-02-07,2026-01-02,REF93442970,Transaction failed at gateway
RPY002211,LN427014,CUST11793,Yatin Kala,9564622250,yagnesh31@example.com,BR736,SBIN0137012,CHEQUE,43037.94,1951.85,44989.79,INVALID,2026-06-15,2026-05-19,REF92607376,Payment received successfully
RPY002212,LN492764,CUST24281,Upasna Lall,9692125502,baggarwal@example.net,BR846,SBIN0798400,CHEQUE,20633.94,1832.9,22466.84,INVALID,2026-04-07,2026-03-13,REF34180185,Transaction failed at gateway
RPY002213,LN566593,CUST16629,Amara Goel,7367704858,duttaishani@example.org,BR602,SBIN0905558,NETBANKING,40594.79,227.99,40822.78,PENDING,2026-06-13,2026-05-27,REF97199109,Auto-debit processed
RPY002214,LN828676,CUST24481,Laban Gala,9492972674,shankermekhala@example.org,BR887,SBIN0217395,UPI,39407.73,772.67,40180.4,SUCCESS,2026-01-11,2026-01-10,REF45069148,Auto-debit processed
RPY002215,LN677719,CUST19308,Ayushman Gill,6113394013,memonbhavika@example.net,BR312,SBIN0487588,CASH,25483.46,580.13,26063.59,PENDING,2026-02-21,2026-01-27,REF32202127,Payment received successfully
RPY002216,LN910067,CUST61683,Oliver Edwin,8294864306,gaurika31@example.org,BR980,SBIN0109889,CASH,28535.25,214.39,28749.64,PENDING,2026-06-26,2026-05-20,REF86017414,
RPY002217,LN381441,CUST62478,Gaurangi Parmar,7143557397,ngaba@example.net,BR526,SBIN0336335,NEFT,14026.62,1184.26,15210.88,INVALID,2026-06-03,2026-05-15,REF48930781,Delayed payment
RPY002218,LN228558,CUST58074,Samar Devi,6669371714,gavinshetty@example.net,BR745,SBIN0514419,CASH,45794.92,476.25,46271.17,INVALID,2026-06-19,2026-05-25,REF49076350,Customer requested reversal
RPY002219,LN954006,CUST97692,Ekalinga Bawa,8249467991,dloke@example.com,BR640,SBIN0762634,IMPS,40831.49,777.85,41609.34,SUCCESS,2026-04-02,2026-03-08,REF50862191,Manual verification required
RPY002220,LN942307,CUST89822,Liam Taneja,8537916025,parthmemon@example.com,BR213,SBIN0960019,NETBANKING,36130.32,144.38,36274.7,REVERSED,2026-03-29,2026-03-25,REF50803688,
RPY002221,LN883043,CUST36212,Vedant Kota,8252630646,kondajagdish@example.org,BR782,SBIN0996856,UPI,5726.7,1410.08,7136.78,FAILED,2026-05-22,2026-05-16,REF12811254,Transaction failed at gateway
RPY002222,LN680270,CUST51401,Brijesh Gopal,6567357632,lalasimon@example.org,BR319,SBIN0149876,NETBANKING,6182.71,446.84,6629.55,FAILED,2026-04-27,2026-04-19,REF78865887,Payment received successfully
RPY002223,LN453403,CUST40585,Balvan Jayaraman,6636824380,zkrishna@example.org,BR907,SBIN0729409,UPI,4451.17,170.39,4621.56,FAILED,2026-03-16,2026-02-28,REF55431996,Transaction failed at gateway
RPY002224,LN203600,CUST63377,Ekantika Mannan,8380151155,deshmukhtripti@example.net,BR246,SBIN0987760,UPI,30153.78,820.1,30973.88,FAILED,2026-05-16,2026-04-09,REF82470601,
RPY002225,LN740826,CUST30409,Hiral Morar,7125947997,padmanabhanfaqid@example.com,BR521,SBIN0115727,CHEQUE,39080.9,1717.66,40798.56,SUCCESS,2026-05-31,2026-05-25,REF80799869,Manual verification required
RPY002226,LN544992,CUST57749,Jagat Jha,9640713153,ronith57@example.com,BR661,SBIN0102286,IMPS,4431.44,608.48,5039.92,SUCCESS,2026-05-27,2026-05-19,REF17008083,Delayed payment
RPY002227,LN234752,CUST91668,Arya Grover,7709397987,fitanmisra@example.org,BR874,SBIN0596863,CHEQUE,31335.13,1661.53,32996.66,REVERSED,2026-05-18,2026-05-16,REF64479331,Manual verification required
RPY002228,LN753814,CUST29229,Bhavna Dubey,7448746704,aarna40@example.org,BR496,SBIN0144046,NETBANKING,9426.94,1477.11,10904.05,REVERSED,2026-03-12,2026-03-05,REF15277949,Payment received successfully
RPY002229,LN231627,CUST20488,Aryan Pal,6805884932,qmannan@example.net,BR588,SBIN0676448,CASH,46589.32,4.24,46593.56,REVERSED,2026-04-03,2026-03-17,REF86842336,Customer requested reversal
RPY002230,LN434990,CUST25704,Umang Vyas,6658236740,samaksh31@example.org,BR232,SBIN0385498,UPI,48001.69,760.43,48762.12,INVALID,2026-04-07,2026-03-05,REF36491337,
RPY002231,LN813973,CUST76150,Ekapad Trivedi,7696317138,chaaya25@example.com,BR229,SBIN0720676,NETBANKING,17189.27,1671.77,18861.04,FAILED,2026-02-27,2026-02-27,REF83630980,
RPY002232,LN729435,CUST37669,Pallavi Raja,7505496527,akshayparsa@example.net,BR548,SBIN0347071,IMPS,19629.93,1434.97,21064.9,INVALID,2026-03-20,2026-03-10,REF64809068,
RPY002233,LN164263,CUST99979,Nathan Natarajan,6750846155,udyati08@example.com,BR674,SBIN0852786,CASH,11086.95,1709.0,12795.95,INVALID,2026-04-04,2026-03-31,REF86850017,Payment received successfully
RPY002234,LN603154,CUST43460,Jeevika Prabhakar,8766995369,ikaran@example.net,BR258,SBIN0674547,CASH,12471.25,932.74,13403.99,FAILED,2026-04-06,2026-03-26,REF81904798,Customer requested reversal
RPY002235,LN690094,CUST88164,Akshay Gill,8196848567,qgrewal@example.com,BR706,SBIN0309262,CHEQUE,32085.42,1242.82,33328.24,INVALID,2026-04-04,2026-03-28,REF51497828,Transaction failed at gateway
RPY002236,LN422201,CUST84322,Hemani Bains,8093285826,nihal17@example.org,BR169,SBIN0234716,NEFT,13727.92,1867.01,15594.93,SUCCESS,2026-04-18,2026-04-12,REF46270275,Customer requested reversal
RPY002237,LN288170,CUST68884,Dominic Kamdar,8854118427,keerdaniel@example.net,BR432,SBIN0355395,NETBANKING,5123.02,1624.26,6747.28,INVALID,2026-05-09,2026-04-01,REF67629063,Delayed payment
RPY002238,LN616808,CUST60695,Anvi Andra,6349405417,eeshakala@example.org,BR325,SBIN0488376,NEFT,29165.71,1131.39,30297.1,INVALID,2026-06-25,2026-05-21,REF34770683,Manual verification required
RPY002239,LN228002,CUST68327,Abdul Kurian,8388416411,krishnamurthydarpan@example.com,BR111,SBIN0740463,CASH,19171.12,312.24,19483.36,FAILED,2026-01-09,2025-11-27,REF42702248,Transaction failed at gateway
RPY002240,LN146039,CUST48285,Neel Mutti,9809236222,regefrederick@example.com,BR231,SBIN0852683,NEFT,49269.12,1356.13,50625.25,FAILED,2026-03-18,2026-03-12,REF17734728,Delayed payment
RPY002241,LN388018,CUST64930,Jalsa Nagar,7451262471,omgabriel@example.org,BR828,SBIN0241848,NEFT,31467.73,546.38,32014.11,REVERSED,2026-06-28,2026-05-24,REF23154802,Auto-debit processed
RPY002242,LN469024,CUST18213,Januja Gala,9192214821,ohari@example.org,BR577,SBIN0383726,UPI,11849.83,683.22,12533.05,PENDING,2026-04-12,2026-03-01,REF77488534,
RPY002243,LN151785,CUST24519,Chandresh Barad,7857820951,mpant@example.net,BR862,SBIN0567234,IMPS,20969.2,1406.41,22375.61,PENDING,2026-03-24,2026-03-07,REF40403428,Customer requested reversal
RPY002244,LN401015,CUST76497,Widisha Apte,8565762863,ubikachada@example.org,BR226,SBIN0168659,NETBANKING,11060.36,1241.19,12301.55,FAILED,2026-02-09,2026-02-07,REF48204932,Auto-debit processed
RPY002245,LN276804,CUST52482,Anmol Rajagopalan,9794457911,ochokshi@example.net,BR165,SBIN0940922,CHEQUE,43745.6,242.62,43988.22,PENDING,2026-06-06,2026-05-31,REF43393863,Manual verification required
RPY002246,LN546810,CUST15178,Harita Tata,9102516567,robert28@example.org,BR595,SBIN0464123,CASH,16096.77,701.14,16797.91,FAILED,2026-01-25,2025-12-15,REF80493609,Transaction failed at gateway
RPY002247,LN293911,CUST64309,Diya Badami,8780783213,bahadurjitahluwalia@example.org,BR927,SBIN0621344,CASH,35853.81,295.0,36148.81,INVALID,2026-01-11,2025-12-15,REF57593493,Manual verification required
RPY002248,LN762103,CUST68746,Hitesh Mody,6695006407,ishwar85@example.org,BR767,SBIN0569504,CASH,12790.12,1673.28,14463.4,SUCCESS,2026-05-22,2026-05-19,REF35359107,Customer requested reversal
RPY002249,LN499186,CUST29939,Triya Gill,7998520483,virajborah@example.org,BR925,SBIN0708266,CHEQUE,48528.49,1178.28,49706.77,PENDING,2026-03-04,2026-01-22,REF16032516,
RPY002250,LN430791,CUST43703,Gautam Agrawal,7446736130,panditpahal@example.net,BR532,SBIN0252490,NETBANKING,3358.66,1514.59,4873.25,SUCCESS,2026-06-12,2026-06-01,REF87633016,Customer requested reversal
RPY002251,LN321852,CUST87754,Dalaja Panchal,8343574434,nayakveda@example.com,BR544,SBIN0823894,IMPS,9038.18,1696.3,10734.48,PENDING,2026-03-17,2026-02-05,REF16095239,Delayed payment
RPY002252,LN920797,CUST16281,Niharika Bandi,9852917165,manthanbarad@example.com,BR781,SBIN0888507,CHEQUE,3622.5,522.28,4144.78,SUCCESS,2026-04-03,2026-02-27,REF21046316,Manual verification required
RPY002253,LN171492,CUST91580,Abhiram Nigam,8517298347,ojas98@example.org,BR911,SBIN0393843,NEFT,13247.96,1293.29,14541.25,PENDING,2026-06-21,2026-05-21,REF93337099,Auto-debit processed
RPY002254,LN677388,CUST15913,Aashi Mohan,9632950409,kumarfrederick@example.org,BR183,SBIN0464133,CASH,16762.41,1430.84,18193.25,PENDING,2026-01-15,2025-12-03,REF16971218,Transaction failed at gateway
RPY002255,LN135034,CUST11305,Hiral Kurian,6527812614,udyatibuch@example.org,BR462,SBIN0553791,NEFT,31708.8,975.52,32684.32,SUCCESS,2026-01-17,2025-12-25,REF72710825,Transaction failed at gateway
RPY002256,LN394869,CUST63727,Anamika Khanna,6393111270,salvieiravati@example.net,BR131,SBIN0126248,CHEQUE,1733.18,656.11,2389.29,PENDING,2026-01-03,2025-11-25,REF66977255,Delayed payment
RPY002257,LN501651,CUST96510,Wriddhish Prashad,6698268870,deotara@example.com,BR410,SBIN0747266,NETBANKING,31257.25,665.18,31922.43,FAILED,2026-04-11,2026-03-11,REF14356315,Payment received successfully
RPY002258,LN347091,CUST82173,Pranav Upadhyay,8849835676,cnagarajan@example.net,BR131,SBIN0889612,CASH,28467.11,1042.06,29509.17,FAILED,2026-02-25,2026-02-25,REF10349292,Delayed payment
RPY002259,LN457278,CUST80264,Ijaya Bawa,7717737125,imani@example.com,BR408,SBIN0259788,NETBANKING,12070.79,807.59,12878.38,SUCCESS,2026-02-27,2026-01-14,REF49145515,Manual verification required
RPY002260,LN164368,CUST33253,Hardik Sethi,8763073320,vpuri@example.org,BR158,SBIN0322184,UPI,4029.95,636.21,4666.16,INVALID,2026-03-11,2026-02-27,REF96974030,Manual verification required
RPY002261,LN541876,CUST53022,Madhav Dyal,9693599410,anneira@example.net,BR789,SBIN0382809,NETBANKING,48829.19,1570.67,50399.86,SUCCESS,2026-04-03,2026-02-28,REF46673270,Manual verification required
RPY002262,LN848302,CUST59744,Harish Bir,7218142710,jhans@example.org,BR160,SBIN0457746,NEFT,31925.8,1877.09,33802.89,INVALID,2026-06-26,2026-06-25,REF33956236,Payment received successfully
RPY002263,LN395375,CUST29760,Prisha Doshi,6368641991,advik69@example.org,BR360,SBIN0523783,IMPS,26854.77,950.8,27805.57,REVERSED,2026-05-14,2026-04-24,REF23894569,Transaction failed at gateway
RPY002264,LN569093,CUST12926,Jatin Thakkar,8681042003,warinder73@example.com,BR994,SBIN0460524,NETBANKING,13597.82,1120.75,14718.57,REVERSED,2026-02-20,2026-01-16,REF85091576,Auto-debit processed
RPY002265,LN668238,CUST27068,Chameli Thaker,7432767622,modiaishani@example.net,BR378,SBIN0361817,IMPS,11884.36,1987.86,13872.22,FAILED,2026-03-21,2026-03-08,REF70816478,Transaction failed at gateway
RPY002266,LN877662,CUST73368,Madhav Loyal,8263707394,charita78@example.net,BR886,SBIN0600335,NETBANKING,48841.14,322.23,49163.37,PENDING,2026-01-26,2026-01-04,REF98742720,Customer requested reversal
RPY002267,LN804563,CUST52847,Ekansh Chadha,6447750372,inaya44@example.org,BR757,SBIN0188929,CASH,6534.04,403.63,6937.67,REVERSED,2026-03-23,2026-02-14,REF76327493,Payment received successfully
RPY002268,LN956727,CUST17561,Madhav Shere,6693025491,amblelajita@example.com,BR781,SBIN0234124,CASH,40356.5,934.58,41291.08,SUCCESS,2026-01-03,2026-01-01,REF85170791,Customer requested reversal
RPY002269,LN394707,CUST38846,Ikbal Nadkarni,8037218909,gautam70@example.com,BR471,SBIN0680127,CASH,29688.55,941.87,30630.42,SUCCESS,2026-02-17,2026-02-05,REF62405177,Auto-debit processed
RPY002270,LN197075,CUST14773,Samuel Buch,9594038074,gaurangi29@example.org,BR566,SBIN0388273,CHEQUE,20185.51,4.23,20189.74,SUCCESS,2026-01-07,2025-12-24,REF42774368,Auto-debit processed
RPY002271,LN468026,CUST99032,Advik Prabhakar,8556102760,daniel32@example.com,BR669,SBIN0311166,IMPS,31594.0,1338.23,32932.23,INVALID,2026-06-04,2026-05-08,REF95859245,Payment received successfully
RPY002272,LN620516,CUST13891,Eesha Date,6664943586,zmammen@example.com,BR461,SBIN0120258,IMPS,35269.27,897.85,36167.12,PENDING,2026-01-07,2026-01-04,REF94069943,Manual verification required
RPY002273,LN761406,CUST65607,Elijah Chopra,8003664405,gtalwar@example.com,BR617,SBIN0947100,NEFT,41349.99,1796.57,43146.56,INVALID,2026-06-04,2026-05-19,REF34378677,Customer requested reversal
RPY002274,LN533283,CUST92947,Watika Rege,9333123964,zayanmand@example.org,BR371,SBIN0169506,NETBANKING,13066.96,1865.9,14932.86,SUCCESS,2026-04-15,2026-03-07,REF61917539,
RPY002275,LN492927,CUST34898,Vamakshi Anne,8311346534,lipikaaggarwal@example.org,BR797,SBIN0134768,IMPS,32292.56,1591.17,33883.73,INVALID,2026-03-14,2026-02-21,REF57284087,Manual verification required
RPY002276,LN435965,CUST49089,Lila Nagi,7109592033,chokshichakrika@example.com,BR953,SBIN0226852,UPI,28958.66,295.59,29254.25,REVERSED,2026-05-28,2026-04-23,REF35951386,Auto-debit processed
RPY002277,LN911048,CUST22798,Falguni Rama,6084668345,kalpitsethi@example.org,BR930,SBIN0310807,NEFT,18102.22,252.66,18354.88,PENDING,2026-01-22,2025-12-10,REF14408117,Transaction failed at gateway
RPY002278,LN994496,CUST49945,Bina Iyengar,9744753883,sankarvaishnavi@example.net,BR307,SBIN0951338,CHEQUE,38943.72,811.05,39754.77,SUCCESS,2026-06-28,2026-05-21,REF80557551,Delayed payment
RPY002279,LN594054,CUST94505,Gayathri Apte,9949187609,advayviswanathan@example.com,BR926,SBIN0403291,CASH,40957.1,1832.57,42789.67,FAILED,2026-04-11,2026-04-10,REF49819944,Manual verification required
RPY002280,LN433281,CUST70724,Saumya Jani,7501116509,henryramesh@example.org,BR865,SBIN0907201,UPI,35434.47,385.81,35820.28,INVALID,2026-03-16,2026-01-30,REF49366993,Delayed payment
RPY002281,LN257772,CUST99026,Vasana Shah,9320210512,fariq86@example.org,BR786,SBIN0545095,NEFT,18582.9,167.34,18750.24,REVERSED,2026-04-08,2026-03-28,REF40819372,Payment received successfully
RPY002282,LN587691,CUST45685,Madhavi Nigam,9254971080,chakradev51@example.com,BR463,SBIN0574767,IMPS,31989.93,927.36,32917.29,FAILED,2026-06-04,2026-04-23,REF36783797,Customer requested reversal
RPY002283,LN782290,CUST20615,Radhika Golla,9851303511,gvenkataraman@example.org,BR806,SBIN0448163,CHEQUE,40370.1,816.35,41186.45,SUCCESS,2026-02-05,2025-12-29,REF64346365,Transaction failed at gateway
RPY002284,LN963461,CUST70647,Sneha Pingle,8153409377,karanlal@example.com,BR773,SBIN0396704,UPI,23326.13,1371.39,24697.52,PENDING,2026-05-08,2026-04-19,REF43270072,Auto-debit processed
RPY002285,LN928633,CUST73319,Siya Balan,6772035995,tbail@example.net,BR453,SBIN0160006,IMPS,3713.66,264.49,3978.15,PENDING,2026-01-28,2025-12-23,REF37847544,Customer requested reversal
RPY002286,LN510621,CUST65991,Aarini Baria,9792438519,mbains@example.net,BR748,SBIN0890514,IMPS,10865.56,10.86,10876.42,PENDING,2026-06-14,2026-05-13,REF37106569,Manual verification required
RPY002287,LN153643,CUST38321,Yoshita Talwar,8223753971,jagrati01@example.com,BR216,SBIN0494218,NEFT,13009.32,362.24,13371.56,PENDING,2026-03-24,2026-03-05,REF65071839,Payment received successfully
RPY002288,LN848808,CUST68158,Jeremiah Balay,9126082996,vedhika85@example.net,BR861,SBIN0689537,IMPS,32571.15,1449.26,34020.41,PENDING,2026-04-26,2026-03-27,REF73930699,Customer requested reversal
RPY002289,LN180407,CUST90441,Hemal Rana,9682750522,mdhar@example.org,BR255,SBIN0511946,IMPS,33227.02,893.58,34120.6,FAILED,2026-03-12,2026-02-20,REF36163853,Transaction failed at gateway
RPY002290,LN125436,CUST38506,Oliver Shroff,7619113938,chandraninaya@example.org,BR995,SBIN0803493,UPI,36007.38,241.09,36248.47,INVALID,2026-02-27,2026-02-24,REF85077719,Delayed payment
RPY002291,LN271640,CUST40047,Faris Varma,9785450625,lekhabandi@example.net,BR868,SBIN0819844,UPI,12417.54,10.73,12428.27,REVERSED,2026-05-07,2026-04-01,REF70970982,Transaction failed at gateway
RPY002292,LN579745,CUST29579,Balveer Bal,9745801135,mkohli@example.org,BR904,SBIN0720471,CASH,13450.79,1920.0,15370.79,PENDING,2026-03-01,2026-01-20,REF60600066,Payment received successfully
RPY002293,LN375121,CUST55074,Adya Sodhi,9453978197,wbose@example.org,BR850,SBIN0885089,UPI,13629.25,561.73,14190.98,FAILED,2026-05-22,2026-05-20,REF65374415,
RPY002294,LN379010,CUST79394,Ekaraj Sodhi,8964798105,skalita@example.net,BR757,SBIN0125130,NETBANKING,12758.1,1204.72,13962.82,SUCCESS,2026-02-21,2026-01-08,REF11316282,Transaction failed at gateway
RPY002295,LN465564,CUST54572,Gavin Sridhar,6977065861,iapte@example.org,BR312,SBIN0983518,IMPS,7914.92,509.13,8424.05,SUCCESS,2026-05-08,2026-03-29,REF14835183,
RPY002296,LN676506,CUST34296,Oliver Murty,8272119076,rachanadhillon@example.org,BR192,SBIN0613495,CASH,43432.83,583.57,44016.4,FAILED,2026-03-18,2026-02-21,REF29935734,Manual verification required
RPY002297,LN306890,CUST84087,Advika Sarkar,9973948550,darika45@example.com,BR561,SBIN0748586,NETBANKING,34629.89,1343.1,35972.99,REVERSED,2026-03-14,2026-02-20,REF55169762,Delayed payment
RPY002298,LN668843,CUST94857,Yatin Yadav,7801981082,ramakrishnanvasudha@example.com,BR763,SBIN0161847,IMPS,26292.5,1867.74,28160.24,PENDING,2026-06-18,2026-06-13,REF53041523,Delayed payment
RPY002299,LN262247,CUST45176,Qadim Taneja,9730415803,wtalwar@example.org,BR894,SBIN0674564,IMPS,22693.41,1577.58,24270.99,PENDING,2026-01-05,2026-01-03,REF69479696,Customer requested reversal
RPY002300,LN999956,CUST77957,Frederick Bhatt,8319281713,suriekaja@example.net,BR759,SBIN0615376,NETBANKING,29612.1,786.81,30398.91,SUCCESS,2026-03-08,2026-02-17,REF81503691,
RPY002301,LN751767,CUST86231,Nachiket Chatterjee,6296634631,gbhasin@example.org,BR228,SBIN0248910,NEFT,24617.48,1860.39,26477.87,FAILED,2026-06-16,2026-05-22,REF71689899,Customer requested reversal
